"Remarkable: A U.S.-created border army is going to occupy and control long stretches of Syria's borders with Turkey and Iraq, over Syria's objections.
",-1
"And the U.S. military will stand behind the BSF.
",-1
"As for Syria's Kurds casting their lot with the Americans, one wonders: Did they not observe what happened when their Iraqi cousins, after helping us drive ISIS out of Mosul, were themselves driven out of Kirkuk by the Iraqi army, as their U.S. allies watched?
",-1
"In the six-year Syrian civil war, which may be about to enter a new phase, America faces a familiar situation.
",-1
"While our ""allies"" and adversaries have vital interests there, we do not.
",-1
"The Assads have been in power for the lifetime of most Americans.
",-1
"And we Americans have never shown a desire to fight there.
",-1
"Assad has a vital interest: preservation of his family regime and the reunification of his country.
",-1
"The Turks have a vital interest in keeping armed Kurds out of their border regions adjacent to their own Kurdish minority, which seeks greater independence.
",-1
"The Israelis and Saudi royals want the U.S. to keep Iran from securing a land bridge from Tehran to Damascus to Lebanon.
",-1
"The U.S. War Party wants us to smash Iran and remain in the Middle East forever to assure the hegemony of its favorites.
",-1
"Have the generals taking us into Syria told the president how and when, if ever, they plan to get us out?
",-1
"COPYRIGHT 2018 CREATORS.COM
",-1
"Swedish PM does not rule out use of army to end gang violence JANUARY 17, 2018 / 9:06 AM / A DAY AGO Reuters Staff STOCKHOLM (Reuters) – Sweden will do whatever it takes, including sending in the army, to end a wave of gang violence that has seen a string of deadly shootings, Prime Minister Stefan Lofven said in Wednesday.
",-1
"… Four people were shot dead in the first week of this year.
",-1
"From Reuters:Wikipedia has a page devoted to “ List of Grenade Attacks in Sweden ,” which lists 80 different attacks beginning in 2014.
",-1
"Congressman: ""Credible Evidence"" Of “Terrorist Infiltration Through the Southern Border” Related To Las Vegas Shooting
",-1
"We have had the Islamic State claim over and over that they were taking credit for the mass shooting that took place in Las Vegas on October 1, 2017, and that Stephen Paddock was a recent convert to Islam.
",-1
"If you recall, the Islamic State has never claimed responsibility for attacks they were not involved in.
",-1
"Here are just a few of those claims.
",-1
"In Naba 100 #ISIS featured an infographic on #LasVegas attack & indicated the shooter, ""Abu Abdul Barr al-Amriki,"" converted 6 months ago pic.twitter.com/5JhMFbU2Se — SITE Intel Group (@siteintelgroup) October 5, 2017
",-1
"On Thursday evening, Representative Scott Perry (R-PA) appeared on Tucker Carlson tonight and said that he has evidence that the Islamic State may be telling the truth and that they may actually have been involved in the deadly attack.
",-1
"Perry brought up the fact that we can't seem to get information in the case that the public needs to be made aware of, something that was brought up in a district courtroom earlier this week.
",-1
"Additionally, the family of Stephen Paddock just received his cremated remains on Thursday and his brother said that the family has yet to receive an autopsy report.
",-1
"Why is that?
",-1
"Everyone who was killed that night had autopsies and those have been released.
",-1
"We're told Paddock shot himself in the head, right?
",-1
"Why would the autopsy report be something that needs to be withheld from the public or his family?
",-1
"""Twice before the attack, ISIS warned the United States they would attack Las Vegas,"" he added.
",-1
"""In June and August.""
",-1
"""And then after the attack claimed responsibility four times,"" Perry continued.
",-1
"""I’m just telling you I have received what I feel to be and believe to be credible evidence of a possible terrorist nexus,"" Perry said.
",-1
"The investigation has been conducted by local and state police, not the feds, and yet, they continue to claim there is not Islamic terrorist involvement.
",-1
"Yet, though they claim that Paddock was a lone gunman, they continue to withhold video of him in Mandalay Bay because they are still investigating other suspects to charge in the shooting.
",-1
"And no one seems to know where alleged Mandalay Bay security guard Jesus Campos is either.
",-1
"None of this is really that surprising.
",-1
"If you recall, we reported on Islamic terrorists settling into Mexico and crossing the border some years back and that came out as the infamous ""Gang of Eight"" were working on an immigration deal and had rejected building the 700 miles of double-tier border fencing Congress authorized just seven years ago, with a majority of the Senate saying they didn't want to delay granting illegal immigrants legal status while the fence was being built.
",-1
"Three years prior to that report, there was a video report that seems to have provided a bit of evidence to the claim that Islamists were crossing our southern border.
",-1
"In fact, DHS had denied Muslim terrorists were crossing the border, but a local investigator produced evidence to the contrary.
",-1
"Reports indicated that some jihadis were paying as much as $50,000 to get across the border.
",-1
"This has been documented for several years now.
",-1
"It's not surprising.
",-1
"What is surprising is the level of secrecy surrounding the Las Vegas shooting and the containment of information more than three months after it occurred.
",-1
"Personal Liberty Poll Exercise your right to vote.
",-1
"Americans still have no idea what happened in Las Vegas in October.
",-1
"And one lawmaker is hinting that the government is covering up a big story about terrorism.
",-1
"During an appearance with Tucker Carlson on Fox, Rep. Scott Perry (R-Pa.) said he’s seen credible evidence that ISIS was involved in the devastating Las Vegas shooting.
",-1
"ISIS terrorists, he said, infiltrated the U.S. via the southern border prior to the attack blamed on alleged lone gunman Stephen Paddock.
",-1
"“Recently I have been made aware of what I believe to be credible evidence, credible information regarding potential terrorist infiltration through the southern border regarding this incident,” Perry said.
",-1
"Perry added that ISIS warnings of a forthcoming attack on Las Vegas prior to the shooting make a terror link even more likely.
",-1
"“Well, they could be–lets face it, ISIS twice before the attack, ISIS warned the United States that they would attack Las Vegas in June and August after the attack claimed responsibility four times.
",-1
"An incredulous Carlson asked fellow guest Catherine Lombardo, a lawyer representing families affected by the tragedy, about the law enforcement investigation into the shooting.
",-1
"“The FBI and the Las Vegas metro police department have been conducting the investigation, ” she said.
",-1
"“We’ve seen no evidence of a terrorist attack, and I will ask with all due respect, congressman, unless have you specific evidence to back that up, it seems a bit irresponsible to make that allegation so, if you do, or make that assertion, if do you have any evidence of that, I’m asking you right now to share it with us and tell us what that is.
",-1
"“We’ve all been waiting, and I’m waiting, too.
",-1
"Like I said, nothing adds up, but I’m just telling you, I have received what I feel to be and believe to be credible evidence of a possible terrorist nexus, and we’re gonna have to wait… until the situation develops,” he said.
",-1
"The lawmaker said he wants the nation’s counterterror agencies involved in the investigation.
",-1
"“If ISIS warns about an attack and then an attack occurs and claims responsibility after the fact, it seems to me that at a minimum, they should have some portion of the investigation to clearly debunk that claim and, yet, it hasn’t happened,” he said.
",-1
"The Pope Is Now Openly Attacking Child Sexual Abuse Victims For “Slander”
",-1
"That’s right, Pope Francis ended his trip by publicly defending a bishop who victims have accused of covering up widespread pedophilia in the country.
",-1
"Fernando Karadima who has been found guilty of sexually abusing a slew of minors as a member of the Catholic Church.
",-1
"Pope Francis accused victims of Chile’s most notorious pedophile of slander Thursday, an astonishing end to a visit meant to help heal the wounds of a sex abuse scandal that has cost the Catholic Church its credibility in the country.
",-1
"Francis said that until he sees proof that Bishop Juan Barros was complicit in covering up the sex crimes of the Rev.
",-1
"They noted the accusers were deemed credible enough by the Vatican that it sentenced Karadima to a lifetime of “penance and prayer” for his crimes in 2011.
",-1
"A Chilean judge also found the victims to be credible, saying that while she had to drop criminal charges against Karadima because too much time had passed, proof of his crimes wasn’t lacking.
",-1
"[…] The Karadima scandal dominated Francis’ visit to Chile and the overall issue of sex abuse and church cover-up was likely to factor into his three-day trip to Peru that began late Thursday.
",-1
"Only when the victims went public with their accusations in 2010 did the Vatican launch an investigation that led to Karadima being removed from ministry.
",-1
"The emeritus archbishop of Santiago subsequently apologized for having refused to believe the victims from the start.
",-1
"One of the victims made clear his disgust at Pope Francis for essentially covering up for a man who watched as another bishop sexually abused him.
",-1
"“As if I could have taken a selfie or a photo while Karadima abused me and others and Juan Barros stood by watching it all,” tweeted Juan Carlos Cruz.
",-1
"Nothing has changed, and his plea for forgiveness is empty.”
",-1
"This obviously does not look good for the Pope or the Catholic Church as they are now apparently engaging in attacking the victims instead of actually going after the abusers.
",-1
"PROOF: The LVMPD And FBI Failed To Catalog At Least One Deceased Las Vegas Massacre Victim As Death Toll Rises
",-1
"and LVMPD have failed to record the death of at least one shooting victim killed in the massacre
",-1
"LAS VEGAS (INTELLIHUB) — The Las Vegas Metropolitan Police Department and the Federal Bureau of Investigation have failed to catalogue at least one deceased victim of the 1 October massacre which reportedly only left 58 people dead.
",-1
"The woman’s lifeless body can be seen being drug across the parking lot by several men who placed the body behind a pick-up truck while the gunfire continued.
",-1
"The event was reported by Intellihub’s Shepard Ambellas on Nov. 11, 2017, in the article titled Private surveillance footage reveals “helicopter hovering overhead” at time of Las Vegas Massacre, FBI never asked for tape, after an excerpt of the footage aired on Tucker Carlson Tonight.
",-1
"At 10:16 p.m., two men drag a “fallen victim” across the parking lot.
",-1
"The men position the victim behind a Ford pickup truck, presumably to shield themselves and the victim from taking any further incoming rounds as they attempted to give the victim medical assistance.
",-1
"“Later at ten-twenty-four p.m., one of the men places his shirt across the victim’s face and then at ten-thirty-two a man places what appears to be a blanket or towel over the body after they had given up hope,” Tucker Carlson said.
",-1
"“Police only arrive in this area for the first time around ten-forty-five p.m. when the body is still there.” The victim’s body was eventually was loaded into the back of a Ford Raptor pickup truck at 11:50 p.m. and taken away.
",-1
"Astonishingly, between the times of 10:13 p.m. and 10:16 p.m. a good amount of debris can be seen being pushed downward and sideways in front of the camera which Carlson claims is from a “helicopter hovering overhead.” A quick review of flight records during that time reveals that a squadron of EC-130 Eurocopters departed from Maverick Leasing LLC at 10:12 p.m., several of which appear to have overflown the parking lot where the victim and debris were seen.
",-1
"According to Carlson, the owner of the tape maintains that law enforcement investigators have never asked to see the footage.
",-1
"However, the official report failed to catalogue the dead woman who was shot in the parking lot of a Haven Street business.
",-1
"The following image is taken from page 34 of the LVMPD preliminary report which shows the seven victims and their locations of death numbered in yellow.
",-1
"The next photo shows where the unnamed victim was located.
",-1
"The victim can be seen being dragged in the following video.
",-1
"The following day, several men, one of which presumably was Fox News anchor Sean Hannity (who was heavily guarded by a five-man security team), received mobile haircuts in the very same parking lot, in nearly the same spot the victim’s body was dragged to.
",-1
"Who was this victim?
",-1
"Will the F.B.I.
",-1
"and LVMPD please explain what in the Hell is going on here?
",-1
"How was this victim overlooked by investigators but known by Intellihub?
",-1
"How many more victims went ignored by investigators?
",-1
"“Credible Evidence Of A Terrorist Infiltration”: Congressman Says ‘Secret Intel’ Proves ISIS Connection To Las Vegas Massacre
",-1
"Appearing on Fox News Tucker Carlson Tonight, Perry described evidence he had personally seen that suggested that some sort of terrorist infiltration aided the Las Vegas Massacre.
",-1
"“Recently, I have been made aware of what i believe to be credible evidence, credible information, regarding potential terrorist infiltration, through the southern border, regarding this event,” Perry shockingly claimed.
",-1
"Keep in mind that this lines up with other alternative media reports regarding the Oct. 1st massacre as well as hints provided in the mainstream media.
",-1
"We also know that it is a conclusive fact that there was more than one shooter, according to literally dozens of eyewitnesses who have continued to come forward with what they saw that fateful night.
",-1
"Infowars reports:
",-1
"London Borough With Highest Percentage Of Muslims In UK Votes To Ban Trump From Entering
",-1
"Pamela Geller and I are banned from entering the country for the crime of telling the truth about Islam and jihad.
",-1
"“London: Muslim Enclave Votes to ‘Ban Trump,’” by Liam Deacon, Breitbart, January 20, 2018:
",-1
"The council has been at the centre of serious corruption scandals, including the removal of an Islamist mayor who was found guilty of bribing Muslim groups and wielding “undue spiritual influence” on Muslim voters.
",-1
"The anti-Trump motion, proposed by Councillor Ohid Ahmed and Councillor Oliur Rahman, passed by a majority vote this week.
",-1
"It calls for President Trump’s planned state visit to the United Kingdom to be cancelled, adding: “Should the Government still choose to go ahead with State Visit, this Council makes clear that President Trump would not be welcome in our Borough.” The area in East London includes the famous Tower Bridge and Canary Wharf, but the ban does not appear to be enforceable.
",-1
"The mayor added: “He is failing in his leadership and we should not welcome him here.
",-1
"For the record, our group refused to vote in this farce.” “Tower Hamlets is home to one of the country’s most diverse communities,” the motion begins, adding that it “has the highest percentage of Muslim residents in England – 35 per cent compared with the national average of 5 per cent”.
",-1
"The motion also notes that the neighbouring Royal Borough of Greenwich formally adopted a similar motion in December last year….
",-1
"Arizona Border Patrol Nabs Armed Mexican National Attempting To Take Stolen Truck Into Mexico
",-1
"TUCSON, Ariz. –U.S.
",-1
"Customs and Border Protection officers at Arizona’s Port of Nogales stopped an armed Mexican national from taking a stolen truck into Mexico on Tuesday.
",-1
"Officers working outbound operations at the Dennis DeConcini Crossing yesterday afternoon referred a 23-year-old legal permanent resident alien male for further inspection of the Ford F350 truck he was driving before he could go into Mexico.
",-1
"A records check confirmed the truck had been stolen, leading officers to place the subject under arrest.
",-1
"Officers seized a 9MM handgun the subject was carrying, and further search of his belongings uncovered a loaded magazine and additional ammunition.
",-1
"They also found trace amounts of marijuana, crystal methamphetamine, and drug paraphernalia.
",-1
"Officers arrested the subject, and turned him over to U.S. Immigration and Customs Enforcement’s Homeland Security Investigations.
",-1
"Officers seized the drugs, weapon, and ammunition.
",-1
"The stolen truck has been turned over to the Arizona Regional Auto Theft Task Force.
",-1
"One of those likings is an unlimited number of hearings as to previously denied asylum claims.
",-1
"Carrying his 3-year-old daughter in his arms, Yohanes Tasik scoped out the church classroom he indefinitely would call home.
",-1
"He is the third Indonesian Christian who claimed sanctuary within the church in fear of deportation.
",-1
"[Indonesian Immigrant Finds Sanctuary In N.J. Church, by Steph Solis, USA Today, January 16, 2018]
",-1
"Saris should know that when the appeal of her decision that the Indonesian illegal aliens gets reviewed by the Supreme Court, her decision will be struck down.
",-1
"A federal judge on Wednesday signaled she may extend an order preventing the deportation of roughly 50 Indonesian Christians living illegally in New Hampshire, a process that immigration officials began after U.S. President Donald Trump took office.
",-1
"[U.S. Judge May Extend Freeze On Indonesian Immigrants' Deportation, by Nate Raymond, Reuters, January 17, 2018]
",-1
"Federal officials contend they have always had the authority to deport them at any time.
",-1
"“There’s no legal basis for them to ask for more time,” Vinita Andrapalliyal, a U.S. Justice Department lawyer, argued in court on Wednesday.
",-1
"Federal law gives authority over immigration matters to the executive branch, not the courts.
",-1
"Over the Justice Department’s objections, Saris last year ruled she had jurisdiction over the case.
",-1
"She entered a temporary order blocking the Indonesians’ deportation until she could decide whether to impose a preliminary injunction.
",-1
"Ronaldo Rauseo-Ricupero, a lawyer for the Indonesians, argued they should have 90 days to move to reopen their cases after receiving copies of their administrative case files and time to appeal any decision rejecting those motions.
",-1
"“We don’t want to put them on a ship back unless someone has had chance to look at if there’s a really bad situation for them,” Saris said.
",-1
"And Kritarch Saris has not stopped.
",-1
"The concern over persecution overseas is reviewed by the Executive Branch, and that decision was entered--there is no ""bad situation"" for her to be concerned about.
",-1
"And Saris is not the only kritarch that thinks they run immigration policy--Mark Goldsmith thinks he runs immigration policy as well.
",-1
"A federal judge in Michigan has ordered the government to give bond hearings in preparation for releasing hundreds of illegal immigrants from Iraq into the community, saying the Constitution protects them from indefinite detention in the U.S. U.S. District Judge Mark A Goldsmith, an Obama appointee, earlier had halted deportations for nearly 300 Iraqis, saying that although they had long been ordered removed, conditions on the ground in Iraq had changed and they deserved new hearings.
",-1
"His latest ruling Tuesday evening goes further, certifying some of the Iraqis as a class-action lawsuit and saying most of them should be “allowed to return to their productive lives” while they wait for new hearings — meaning they must be released from detention unless the government can prove they are a major risk to public safety.
",-1
"[Judge Orders Potential Release Of Hundreds Of Illegals From Iraq, by Stephen Dinan, Washington Times, January 3, 2018]
",-1
"Kritarch Mark Goldsmith
",-1
"Both these kritarchs are part of illegal and unconstitutional #Resistance to the lawful immigration policies of President Trump.
",-1
"Illegal aliens get only one hearing and one set of appeals to deportation.
",-1
"Time for Congress to end this by prohibiting review of immigration and deportation decisions.
",-1
"SPECIAL REPORT: Pope Francis Accused of Inaction in Notorious Sex Abuse Cases
",-1
"There is not a single piece of evidence against him.
",-1
"It is all calumny.
",-1
"Is that clear?”
",-1
"Writing for the Boston Globe, the paper that first broke the clerical sex abuse scandals all the way back in 2001, Kevin Cullen wrote, “Let the record show that the promise of Pope Francis died in Santiago, Chile, on Jan. 18, in the year of our Lord 2018… he has revealed himself like no one else could.”
",-1
"But it gets worse than this.
",-1
"Though he’s “sticking with Francis” for now, Winters wrote, “I wish I knew what it was about Pope Francis that makes him fail to grasp the situation with Bishop Barros, the pain caused to the victims and the damage done to the church.
",-1
"On January 23rd, an unsigned NCR editorial opined, “Within the space of four days, Pope Francis twice slandered abuse survivors.”
",-1
"“These remarks are at the least shameful.
",-1
"At the most, they suggest that Francis now could be complicit in the cover-up.
",-1
"The script is all too familiar: Discredit the survivors’ testimony, support the prelate in question, and bank on public attention moving on to something else.
",-1
"“The insistence with which Francis defends Barros is mystifying.
",-1
"Three separate journalists on the papal flight gave the pope opportunity to say why exactly he believed the bishop instead of the survivors accusing him.
",-1
"The second journalist to ask Francis about Barros on the flight was a Chilean woman.
",-1
"She asked: ‘Why are not the victims’ testimonies proof for you?
",-1
"Why do you not believe them?’ The pope gave no satisfying answer, only repeating a claim of ‘no evidence’ against the bishop.”
",-1
"Indeed, it was understood, as the Washington Post said, that Francis’ trip to Latin America – dogged by protests over Barros both in person at the pope’s appearances and in the press – was in part intended as “an apology tour” to abuse survivors.
",-1
"Which is why his accusation of calumny against those same victims the next day came as such a shock to observers unused to Bergoglio’s ability to turn on a dime.
",-1
"All was going as planned.
",-1
"On Wednesday, January 17, the pope met as scheduled with selected survivors of sexual abuse by priests.
",-1
"He made all the right noises, talking about his “pain and shame,” and reportedly even crying, at what happened.
",-1
"24 hours later he was calling them liars.
",-1
"James Hamilton, 49 and now a doctor, was one of the Barros accusers.
",-1
"He told the BBC at a press conference, “What the Pope has done today is offensive and painful, and not only against us, but against everyone seeking to end the abuses.” The lead voice of the victims in Chile, Juan Carlos Cruz, tweeting to one of Francis’s leading apologists, Austen Ivereigh, said, “Does he need a photo, a selfie, as proof?
",-1
"Sorry Austen, we didn’t think of it as we were being abused and Juan Barros watching.”
",-1
"Although the issue came to the attention of a much broader audience during the most recent papal trip, the outcry has been ongoing since his appointment to the southern Chilean diocese of Osorno in 2015.
",-1
"Barros claimed in court that the first he knew of Karadima’s offenses was on a Chilean television programme in 2010.
",-1
"This is refuted by Karadima’s victims – deemed credible both by the secular courts and the Vatican tribunal – who testified that he personally witnessed the abuse at Sacred Heart of Jesus church in Santiago.
",-1
"Last Thursday, however, was not the first time Francis, confronted unexpectedly in public over the Barros question, has responded testily and with insults.
",-1
"In 2015 the Italian newspaper Il Fatto Quotidiano published a video of him scolding two women who spoke with him in St. Peter’s Piazza, asking that he reconsider the appointment, citing the “suffering” of the Church in Chile over the issue.
",-1
"The insults were not forgotten.
",-1
"The jab certainly wasn’t lost on Francis, since the signs were being held by protesters the full length of his auto route to Santiago from the airport.
",-1
"One of the protesters told the BBC, “He doesn’t even know us, so how can he accuse us of being such things?
",-1
"He thinks we are politically motivated even though we come from different parishes in Osorno and are doing this because we are against priests being allowed to abuse children.”
",-1
"This also followed an astonishing public rebuke of the pope by Sean Cardinal O’Malley – a member of the C9 council of cardinals and the former head of the pope’s sex abuse commission – who said, “It is understandable that Pope Francis’ statements yesterday in Santiago, Chile were a source of great pain for survivors of sexual abuse by clergy or any other perpetrator.”
",-1
"Of course, Francis being Francis the apology was banked around with assertions of how right he was.
",-1
"“I have to ask forgiveness because the word ‘proof’ wounded,” he said.
",-1
"“It wounded many people who were abused…I ask them for forgiveness because I wounded them without realizing it, but it was an unintended wound.
",-1
"“And I know how much they suffer, to feel that the Pope says in their face ‘bring me a letter, a proof.’ It’s a slap.
",-1
"And I agree that my expression was not apt, because I didn’t think.”
",-1
"He doubled down, saying, “I have not heard any victim of Barros.
",-1
"They did not come, they did not show themselves, they did not give evidence in court.
",-1
"It is true that Barros was in Karadima’s group of young people.
",-1
"But let us be clear: if you accuse someone without evidence with pertinacity, that is calumny.”
",-1
"“This is what I can say with sincerity.
",-1
"Barros will remain there if I don’t find a way to condemn him.
",-1
"I cannot condemn him if I don’t have – I don’t say proof – but evidence.
",-1
"And there are many ways to get evidence.
",-1
"This “contrite” papal apology didn’t fly well even with the regular news reporters.
",-1
"Indeed, Francis claim that he met with and heard the “pain” of the victims is untrue in the specific case in hand.
",-1
"CBS News reports that though the Osorno group had tried to obtain a meeting during the trip they were refused.
",-1
"Greg Burke, the pope’s press officer, confirmed that “no papal meetings were planned with the Osorno group, which had formally requested to meet with the pope in July but were told by Vatican organizers that his schedule was already final, some six months before the trip.”
",-1
"Who is Barros?
",-1
"Some may remember a video that made the internet rounds of an uproar in a Chilean cathedral at the installation ceremony of a bishop.
",-1
"At the time it didn’t draw much attention from the English language press – mostly at that time distracted by the ongoing battle of the notorious Kasper Proposal and the oncoming Synods.
",-1
"But despite the pope’s claim, the charges against Barros are serious and have been deemed credible by a judge.
",-1
"He is accused of having covered up sexual abuse, including destroying evidence, committed by Karadima in the ‘80s and ‘90s.
",-1
"In fact – and this point has tended to get glossed over in the press – Barros is accused by the victims of having been in the room, watching at the time, and of engaging in sexual activity with Karadima.
",-1
"Juan Carlos Cruz, told the press in 2015 that he and another boy – both in their teens at the time – “would lie down on the priest’s [Karadima’s] bed, one resting his head at the man’s shoulder, another sitting near his feet.
",-1
"The priest would kiss the boys and grope them, he said, all while the Rev.
",-1
"Juan Barros watched.” Cruz, now a 51-year-old “gay” journalist, told The Associated Press, “Barros was there, and he saw it all.”
",-1
"Things are a bit different now.
",-1
"Neither was the complaint against Barros without the support of responsible people.
",-1
"The media reported that over 1,300 Catholic faithful in Osorno, including 30 priests of the diocese and 51 members of Parliament, wrote to the pope asking him to rescind the appointment – none of which received any response.
",-1
"Peter Kleigel, a priest of Osorno, told Associated Press, “We’re convinced that this appointment is not correct because, following canon law, a bishop must be well-regarded.
",-1
"We need a bishop who’s credible.”
",-1
"The problem with getting the news out about Karadima, as in most of these cases, was the bishop, in this case Cardinal Francisco Javier Errázuriz of Santiago, who after the Conclave of 2013 was appointed a member of Pope Francis’s C9 inner council.
",-1
"Allegations against Karadima – that went back to 1962 – had certainly been reported to Church authorities well before a Chilean news agency revealed the case in 2010, but were ignored by Errázuriz.
",-1
"Even the National Catholic Reporter in 2014 pointed to the cover up and the relationship between the new pope and the accused cardinals,
",-1
"“Hamilton had applied for a marriage annulment, after telling his wife of a long psychosexual entanglement with Karadima that began when he was 17 in El Bosque.
",-1
"His wife confided in a priest, who told Errázuriz in 2006.
",-1
"When a canon lawyer and several priests close to the cardinal suggested that Hamilton not mention Karadima, he pressed on with his request in order to force the issue of punishment for the priest while having his marriage annulled.
",-1
"Again, Errázuriz refused to take action against Karadima.”
",-1
"The pope’s claim that there is “no evidence” flies in the face of the ruling of the civil judge in the Karadima case – a fact that ought to be of paramount consideration under the Vatican’s own rules for determining credibility in such cases.
",-1
"While Judge Jessica Gonzalez was forced to drop criminal charges because the statute of limitations had expired, she affirmed that testimony by Cruz and other victims was credible.
",-1
"After a full year of investigation, Gonzalez called their claims “truthful and reliable”.
",-1
"Victims said that a letter written to Church authorities complaining of Karadima’s abuse in 1982 was intercepted and destroyed by Barros, who was serving at the time as secretary to Cardinal Francisco Fresno, Errázuriz’s successor and collaborator.
",-1
"As for Barros’s general credibility as a Catholic bishop, the witness of the victims is damning.
",-1
"In a letter to Bishop Ivo Scapolo, papal nuncio to Chile, that Cruz gave to the Associated Press, he said he witnessed Karadima and Barros in an intimate relationship.
",-1
"“I saw Karadima and Juan Barros kissing and touching each other.
",-1
"The groping generally came from Karadima touching Barros’ genitals”.
",-1
"Barros has never denied having had a close friendship with Karadima.
",-1
"Hamilton confirmed this saying, “I saw how Barros watched it all.”
",-1
"And the matter didn’t end in 2010.
",-1
"Which brings us to Francis Bergoglio’s own record in this area.
",-1
"The pope claimed “I am the first to judge and punish those accused of similar crimes,” but this claim is not supported by the reality.
",-1
"Indeed, it has been pointed out that Francis has gone to considerable lengths to dismantle the efforts of his predecessor at “safeguarding” young people, punishing abusers and removing bishops who cover it up.
",-1
"In the case of Barros, the Associated Press obtained a confidential letter from Pope Francis dated 2015 that “reveals the [Chilean] bishops’ concern about Francis naming a Karadima protégé, Bishop Juan Barros.” Just days before the pope’s “calumny” comment, January 11, AP reported that Francis had full knowledge of the controversy he risked in appointing Barros to Osorno.
",-1
"“[H]is ambassador in Chile had tried to find a way to contain the damage well before the case made headlines.”
",-1
"The letter, addressed to the executive committee of the Chilean bishops’ conference, said, “Thank you for having openly demonstrated the concern that you have about the appointment of Monsignor Juan Barros.
",-1
"I understand what you’re telling me and I’m aware that the situation of the church in Chile is difficult due to the trials you’ve had to undergo.” The letter said that in 2014 the nuncio, Archbishop Scapolo, had asked Barros to resign as bishop of the armed forces and had “encouraged him to take a sabbatical year before assuming any other pastoral responsibility as a bishop.”
",-1
"There can also be little doubt the new pope was fully aware of the record of his close friend Cardinal Errázuriz in ignoring complaints of Karadima’s victims when he appointed him to the C9 council.
",-1
"And even if he didn’t then, he certainly knows now, and yet Errazuriz continues in that advisory role.
",-1
"Francis further appointed Cardinal Errázuriz to serve as his Special Envoy to World Apostolic Congress Of Mercy III meeting in Bogotá, Colombia in June 2014.
",-1
"Since 2001, Cardinal Ratzinger and later as Pope Benedict installed effective procedural reforms on clerical sexual abuse; Francis in his short five years has all but completely dismantled or reversed those changes.
",-1
"Danneels’s prominence in the Bergoglian pontificate continues to be the most prominent indicator of the pope’s deprioritising of clerical sexual abuse.
",-1
"At the end of a long career as Europe’s leading “liberal” Catholic prelate, Danneels came under a cloud of scandal when he was accused of having covered for a protégé bishop who admitted to having sexually abused his own minor nephew.
",-1
"In 2010 the publication of an audio recording determined undeniably that Danneels had told the victim to keep quiet and not cause trouble for the soon-to-retire Bishop Roger Vangheluwe of Bruges.
",-1
"The cardinal even went so far as to suggest that the victim should “ask forgiveness” for his own role in the scandal.
",-1
"Before the recordings were released, Danneels had also denied all knowledge of sexual abuse by clergy or cover-ups.
",-1
"Maciel Degollado, founder of the Legionaries of Christ.
",-1
"Crucially, it was Ratzinger who moved the competence for sex abuse cases from the Congregation for Bishops to Doctrine of the Faith, with powers to suspend and punish offenders.
",-1
"His reforms specifically included bishops who had refused to act against priest-abusers.
",-1
"A senior member of the Vatican’s diplomatic corps, Archbishop Miguel Maury Buendia, confirmed this, saying, “This Pope has removed two or three bishops per month throughout the world...
",-1
"There have been two or three instances in which they said no, and so the Pope simply removed them.”
",-1
"These reforms – and removals – have ceased entirely under Francis.
",-1
"Inzoli was found guilty in 2012 by an ecclesiastical court of abusing boys as young as twelve and suspended.
",-1
"Following an appeal by Coccopalmerio, Francis reduced the priest’s penalty to a “lifetime of prayer,” with permission to say Mass privately, and a promise to stay away from children.
",-1
"The uproar over this caused the Italian prosecutors to reopen the case against the priest, and eventually Inzoli went to prison and was laicized.
",-1
"As for Ratzinger/Benedict’s procedural reforms, rumours continue to circulate that the pope intends to reverse them as well, placing competence back into the hands of the same dicastery that held it when the scandals broke in 2001.
",-1
"A tribunal of bishops, requested by his own sex abuse commission, was ignored and then Francis summarily removed two of the CDF staffers in charge of handling such cases, famously refusing to give any reasons to CDF prefect Cardinal Müller who was soon to be dismissed.
",-1
"Marie Collins, an Irish abuse survivor, was appointed in 2014 to the new Pontifical Commission for the Protection of Minors.
",-1
"She resigned in 2017, citing “Vatican officials’ reluctance to cooperate with its work to protect children.” Collins released a damning statement, indicating that the commission had never seriously intended to change or reform anything.
",-1
"She said none of the commission’s recommendations had been implemented.
",-1
"As of December last year, the commission has been allowed to lapse, and no longer functions, though it has not been definitively dissolved.
",-1
"The terms of office of its members expired December 17th.
",-1
"This week Collins tweeted her question for Pope Francis on the Chilean situation: “Why does the Pope not believe these three men?
",-1
"They have been consistent over years in what they say.
",-1
"When asked why he believes his fellow cleric and not the survivors he can give no good reason.”
",-1
"Why indeed.
",-1
"Conspiracy: Muslim Photographer & Nation Of Islam Hid Photos Of Obama With Farrakhan Since 2008
",-1
"The LA Times refused to release a video of the infamous Jew-hating event Obama hosted with close confidante and infamous antisemite Rashid Khalidi.
",-1
"The Muslim photographer Askia Muhammad, who took this photo of candidate Barack Obama and vicious jihad-supporting racist Louis Farrakhan, knew this would impact the election: he said so.
",-1
"And so he conspired with the terror group, the Nation of Islam, to keep it hidden for 10 years.
",-1
"He has served as the editor of Muhammad Speaks and as the head of the Washington office of The Final Call, the official newspapers of the Nation of Islam.
",-1
"[4][5] He has worked as a commentator for National Public Radio and a columnist for Washington Informer.
",-1
"[6][7] (Wikipedia)
",-1
